Javier Eraso Goñi,1990-03-22,6500000
Jeferson Fernandes Macedo,1991-07-17,6500000
Andrea Costa,1986-02-01,3800000
Nicola Rigoni,1990-11-12,7000000
Miguel Jesus Rosa,1989-01-13,5500000
Walace Souza Silva,1995-04-04,7000000
Raúl Albentosa Redal,1988-09-07,5000000
Manuel Locatelli,1998-01-08,8500000
José Manuel Rodríguez Benito,1992-03-03,6500000
Ramadan Sobhi,1997-01-23,9500000
Adam Masina,1994-01-02,6500000
Matthias Ostrzolek,1990-06-05,4600000
Rodrigo Javier De Paul,1994-05-24,8500000
Jaílton Alves Miranda,1989-08-02,6000000
Jonás Ramalho Chimeno,1993-06-10,6500000
Kléber Laube Pinheiro,1990-05-02,6500000
Daniel Pacheco Lobato,1991-01-05,6500000
Dennis Aogo,1987-01-14,4099999
Stefan Ristovski,1992-02-12,6000000
Rafael Cabral Barbosa,1990-05-20,4700000
Sérgio Miguel Relvas de Oliveira,1992-06-02,7500000
Ousmane Dramé,1992-08-25,7000000
Ryder Matos Santos,1993-02-27,7500000
Zainadine Chavango Júnior,1988-06-24,4400000
Alex Iwobi,1996-05-03,9500000
Carlos Salcedo,1993-09-29,6500000
Timo Baumgartl,1996-03-04,7500000
Gonçalo Manuel Ganchinho Guedes,1996-11-29,8500000
Leonardo Ulloa,1986-07-26,5500000
Fábio Ricardo Gomes Fonseca,1985-08-18,4800000
Amath Ndiaye Diedhiou,1996-07-16,11000000
Nélson Ricardo Rodrigues Lenho,1984-03-22,2200000
Mitchell Langerak,1988-08-22,4500000
Dale Stephens,1989-06-12,5500000
Mikel Merino Zazón,1996-06-22,8000000
Marc Roca Junqué,1996-11-26,8500000
Oussama Tannane,1994-03-23,7500000
Fabrizio Cacciatore,1986-10-08,4099999
Marcel Heller,1986-02-12,4900000
Thomas Strakosha,1995-03-19,7000000
Çaclar Söyüncü,1996-05-23,8000000
Enis Bardhi,1995-07-02,8500000
Tiago Manuel Dias Correia,1990-07-12,6000000
Molla Wagué,1991-02-21,6000000
Mikel Rico Moreno,1984-11-04,4300000
José Ángel Valdés Díaz,1989-09-05,4600000
Harry Winks,1996-02-02,9000000
Eduardo Gottardi,1985-10-18,3400000
Jason Puncheon,1986-06-26,4800000
Àlex Granell Nogué,1988-08-02,5500000
Laurent Depoitre,1988-12-07,6000000
Marco Sau,1987-11-03,5500000
Julian Schieber,1989-02-13,6000000
Zdravko Kuzmanovic,1987-09-22,5500000
Gabrìel Vasconcellos F.,1992-09-27,5500000
Marios Oikonomou,1992-10-06,6000000
Juan Pedro Ramírez López,1991-04-30,6000000
Dennis Diekmeier,1989-10-20,5000000
Rodrigo Ely,1993-11-03,6000000
Romain Salin,1984-07-29,3200000
Marko Dmitrovic,1992-01-24,5000000
Philipp Max,1993-09-30,6000000
Enes Ünal,1997-05-10,9000000
Florian Kainz,1992-10-24,7500000
Jamaal Lascelles,1993-11-11,7000000
Pione Sisto,1995-02-04,8500000
Florian Grillitsch,1995-08-07,7500000
Federico Peluso,1984-01-20,2200000
Bruno Alexandre Vilela Gama,1987-11-15,5500000
Ricardo Sousa Esgaio,1993-05-16,6000000
Federico Ricca,1994-12-01,7000000
David Simón Rodríguez Santana,1989-12-31,5000000
Ricardo Jorge Pinto da Silva,1980-08-19,750000
Antonino Ragusa,1990-03-27,6000000
Alfred Gomis,1993-09-05,6000000
António José Pinheiro Carvalho,1993-01-14,7500000
Daniele Padelli,1985-10-25,3400000
Jonathan Hogg,1988-12-06,4600000
Sergio Sánchez Ortega,1986-04-03,3800000
Álvaro Medrán Just,1994-03-15,7500000
Jonathan Schmid,1990-06-22,6000000
Unai Núñez Gestoso,1997-01-30,5500000
Junior Stanislas,1989-11-26,4200000
Gaetano Letizia,1990-06-29,3700000
Carlos Santos Rodrigues,1995-01-13,4800000
Alexander Mesa Travieso,1995-02-05,5500000
Bruno Manuel Araújo Braga,1983-06-17,1900000
Kai Havertz,1999-06-11,8000000
Giorgi Makaridze,1990-03-31,2700000
Beram Kayal,1988-05-02,3800000
Daniel Bessa,1993-01-14,5000000
José Manuel García Naranjo,1994-07-28,5500000
Davide Calabria,1996-12-06,5500000
Douglas Franco Teixeira,1988-01-12,3100000
Miguel Ángel Garrido Cifuentes,1990-10-05,3800000
Federico Ceccherini,1992-05-11,4500000
Ryan Gauld,1995-12-16,7000000
Clecildo Rafael Martins Ladislau,1989-03-17,4099999
Chris Löwe,1989-04-16,3200000
André Alexandre Carreira Sousa,1990-07-09,4300000
Fábio José Ferreira Pacheco,1988-05-26,3100000
Mateus Galiano da Costa,1984-06-19,2400000
Idrissa Mandiang,1984-12-27,2300000
Emil Krafth,1994-08-02,4700000
Diego González Polanco,1995-01-28,5500000
Benjamin Pavard,1996-03-28,4800000
José Rodolfo Pires Ribeiro,1992-02-06,4900000
Simon Zoller,1991-06-26,5000000
Mario Hermoso Canseco,1995-06-18,5000000
Lorenzo Crisetig,1993-01-20,5000000
Kyle Bartley,1991-05-22,4000000
Matteo Bianchetti,1993-03-17,4300000
Santiago Ascacibar,1997-02-25,7000000
Muriel Gustavo Becker,1987-02-14,2600000
Federico Di Francesco,1994-06-14,6000000
Yuto Nagatomo,1986-09-12,2900000
Oliver Sorg,1990-05-29,3300000
Vid Belec,1990-06-06,3200000
Joel Obi,1991-05-22,4900000
Axel Tuanzebe,1997-11-14,6000000
Boaz Myhill,1982-11-09,1600000
David Remeseiro Salgueiro,1994-07-06,6000000
Sergio Pellissier,1979-04-12,1400000
Ezequiel Muñoz,1990-10-08,4200000
Cristian Molinaro,1983-07-30,1500000
Stipe Perica,1995-07-07,6000000
Joo Ho Park,1987-01-16,2900000
Achraf Lazaar,1992-01-22,4400000
Bartosz Bereszycski,1992-07-12,4200000
André Ramalho Silva,1992-02-16,4300000
Alexander Esswein,1990-03-25,4200000
Damien Delaney,1981-07-20,950000
Gianluca Caprari,1993-07-30,5500000
Ashley Westwood,1990-04-01,4500000
João José Pereira da Costa,1992-08-25,5500000
Samir Caetano de Souza Santos,1994-12-05,4700000
Waldemar Anton,1996-07-20,5500000
Jóhann Berg Guðmundsson,1990-10-27,4700000
Unai Bustinza Martinez,1992-02-02,4300000
Bernardo Fernandes,1995-05-14,5000000
Felix Klaus,1992-09-13,5000000
Olarenwaju Kayode,1993-05-08,5500000
Jorge Molina Vidal,1982-04-22,1800000
Jérémy Pied,1989-02-23,3200000
Mike van der Hoorn,1992-10-15,4400000
Manuel Lazzari,1993-11-29,5500000
Scott Arfield,1988-11-01,4000000
Cheick Doukouré,1992-09-11,4700000
Tom Davies,1998-06-30,7000000
Niclas Füllkrug,1993-02-09,5500000
Ronei Gleison Rodrigues Reis,1991-06-26,4700000
Lukas Klostermann,1996-06-03,6500000
Vitor Hugo Gomes da Silva,1987-12-25,3800000
David Martins Simão,1990-05-15,4500000
Erick Pulgar,1994-01-15,4700000
Markus Suttner,1987-04-16,2900000
Kristoffer Nordfeldt,1989-06-23,3300000
Charles Marcelo da Silva,1994-02-04,4400000
Karim Rekik,1994-12-02,4700000
Andrea Petagna,1995-06-30,6000000
Glenn Murray,1983-09-25,2500000
Jerónimo Figueroa Cabrera,1982-07-15,2000000
Mohamed Diamé,1987-06-14,3800000
Leandro Chichizola,1990-03-27,3200000
Javier Castellano Betancor,1987-11-02,3100000
Jacopo Sala,1991-12-05,4300000
Christian Santos,1988-03-24,4000000
Luca Mazzitelli,1995-11-15,4900000
Marcello Gazzola,1985-04-03,2200000
Alfie Mawson,1994-01-19,6000000
Jack Colback,1989-10-24,3900000
Bruno Saltor Grau,1980-10-01,450000
Moritz Leitner,1992-12-08,5000000
Adrián Marín Gómez,1997-01-09,6000000
Óscar Estupiñán,1996-12-29,6000000
Massimo Gobbi,1980-10-31,450000
Christopher Schindler,1990-04-29,4000000
Juan Camilo Zúñiga,1985-12-14,2600000
Konstantin Rausch,1990-03-15,3300000
Adam Smith,1991-04-29,4099999
Manuel Pucciarelli,1991-06-17,5000000
Janik Haberer,1994-04-02,5500000
Alberto Bueno Calvo,1988-03-20,3900000
Simone Padoin,1984-03-18,1500000
Mauro Silva Sousa,1990-10-31,4000000
Miloš Veljkovic,1995-09-26,5500000
Isaac Success,1996-01-07,6500000
Vincent Laurini,1989-06-10,3200000
Dan Gosling,1990-02-01,4099999
Timo Letschert,1993-05-25,4300000
Hassan Yebda,1984-05-14,1600000
Alejandro Berenguer Remiro,1995-07-04,5000000
Marc Pugh,1987-04-02,3800000
Marcel Tisserand,1993-01-10,4700000
Mirco Antenucci,1984-09-08,3200000
Tammy Abraham,1997-10-02,7500000
Riza Durmisi,1994-01-08,4700000
Álvaro Vázquez García,1991-04-27,5000000
Raúl Lizoain Cruz,1991-01-27,3300000
Darko Brašanac,1992-02-12,5000000
Marcel Büchel,1991-03-18,4900000
Ryan Fraser,1994-02-24,5500000
Filip Helander,1993-04-22,4500000
Alexander Alegría Moreno,1992-10-10,5500000
Pape Souaré,1990-06-06,3700000
Ondrej Duda,1994-12-05,6000000
Ludwig Augustinsson,1994-04-21,5500000
Fábio Miguel Santos Sturgeon,1994-02-04,5000000
Marvin Bakalorz,1989-09-13,3800000
Mike Frantz,1986-10-14,3700000
David Soria Solís,1993-04-04,4400000
Douglas Luiz Soares de Paulo,1998-05-09,7000000
Vassilis Torosidis,1985-06-10,2200000
Rúben Rafael Sousa Ferreira,1990-02-17,3700000
Andreas Cornelius,1993-03-16,5500000
Charlie Taylor,1993-09-18,4700000
Sergi Samper Montañá,1995-01-20,4800000
Ahmed Hegazy,1991-01-25,4200000
Mehdi Lacen,1984-05-15,1600000
Demarai Gray,1996-06-28,6500000
Peter Etebo,1995-11-09,6000000
Mathew Leckie,1991-02-04,4700000
Edgar Prib,1989-12-15,4200000
Ali Adnan,1993-12-19,4600000
Diogo António Cupido Gonçalves,1997-02-06,7000000
Tomás Pina Isla,1987-10-14,3800000
Roberto Román Triguero,1985-07-11,2600000
Craig Cathcart,1989-02-06,3200000
Joseba Zaldúa Bengoetxea,1992-06-24,4300000
Martin Kelly,1990-04-27,3700000
Nicolò Barella,1997-02-07,8500000
Lee Grant,1983-01-27,1600000
Paulo Ricardo de Jesús Machado,1986-03-31,3400000
Patrick De Oliveira Vieira,1991-01-22,3900000
DeAndre Yedlin,1993-07-09,4700000
Ailton Ferreira Silva,1995-03-16,5500000
Adam Federici,1985-01-31,2300000
Rob Green,1980-01-18,270000
Jacinto Muondo Dala,1996-07-13,7000000
Arnaldo Edi Lopes da Silva,1982-07-07,2100000
Vicente Guaita Panadero,1987-01-10,2600000
Tom Carroll,1992-05-28,5000000
Sam Byram,1993-09-16,4500000
Nuno André da Silva Coelho,1986-01-07,2700000
Federico Melchiorri,1987-01-06,3900000
Solly March,1994-07-20,4800000
Mikel Vesga Arruti,1993-05-21,3500000
Iván López Álvarez,1994-06-29,4400000
Ledian Memushaj,1986-12-17,2900000
Roberto Ibáñez Castro,1993-03-22,4300000
Joel Pohjanpalo,1994-09-13,4300000
Erik Morán Arribas,1991-05-25,3300000
Tommy Smith,1992-04-14,3300000
Tobias Pereira Figueiredo,1994-02-02,3600000
Petar Brlek,1994-01-29,4800000
Alex Cordaz,1983-01-01,1300000
Erwin Mulder,1989-03-03,2500000
Kenan Karaman,1994-03-05,4099999
Lyanco Neves Vojnovic,1997-02-01,4400000
Aron Jóhannsson,1990-11-10,3900000
Marlos Moreno,1996-09-20,4800000
Borja Mayoral Moya,1997-04-05,5500000
Matty James,1991-07-22,3800000
Alfredo Ortuño Martínez,1991-01-21,3900000
Emmanuel Boateng,1996-05-23,4700000
Rafac Gikiewicz,1987-10-26,2100000
Daniel Opare,1990-10-18,3200000
Edoardo Goldaniga,1993-11-02,3700000
Timothy Castagne,1995-12-05,3700000
André Filipe Claro de Jesus,1991-03-31,3800000
Pedro López Muñoz,1983-11-01,1200000
Elias Kachunga,1992-04-22,3900000
Diego Fortunato dos Santos Queiroz,1984-01-14,1300000
Gianluca Pegolo,1981-03-25,425000
Rolando Aarons,1995-11-16,4400000
Bruno Araújo dos Santos,1993-02-07,3500000
Eugenio Lamanna,1989-08-07,2500000
Nuno Miguel Gomes dos Santos,1995-02-13,4400000
Rubén Martínez Andrade,1984-06-22,1600000
Raffaele Palladino,1984-04-17,1900000
Francisco Portillo Soler,1990-06-13,3600000
Joan Jordán Moreno,1994-07-06,4099999
Jeffrey Schlupp,1992-12-23,3400000
Marco Capuano,1991-10-14,3400000
Philipp Tschauner,1985-11-03,1900000
Jorge Costa Pires,1981-04-01,1100000
Gojko Kacar,1987-01-26,2300000
Nicolás Gorosito,1988-08-17,2800000
Landry Dimata,1997-09-01,5500000
Adriano Facchini,1983-03-12,1300000
Ricardo Jorge Oliveira Valente,1991-04-03,3700000
Bram Nuytinck,1990-05-04,2900000
Roberto Suárez Pier,1995-02-16,4200000
Nemanja Maksimovic,1995-01-26,4900000
Robert Žulj,1992-02-05,4000000
Adam Ounas,1996-11-11,5000000
Stephen Ireland,1986-08-22,2900000
Luís Miguel Coimbra Aurélio,1988-08-17,3100000
Rubén Duarte Sánchez,1995-10-18,3600000
Gonçalo José Gonçalves Santos,1986-11-15,2300000
Dídac Vilà Roselló,1989-06-09,2500000
Markel Bergara Larrañaga,1986-05-05,2700000
Marcin Kamicski,1992-01-15,3300000
Domingos Sousa Menezes Duarte,1995-03-03,3900000
Robert Kenedy Nunes do Nascimento,1996-02-08,4800000
Lucas Boyé,1996-02-28,5000000
Alessio Cragno,1994-06-28,3800000
Sam Clucas,1990-09-25,3600000
Branimir Hrgota,1993-01-12,4300000
Federico Ricci,1994-05-27,4600000
Nuno Henrique Gonçalves Nogueira,1986-10-19,2300000
João Felipe Schmidt Urbano,1993-05-19,4200000
Sascha Riether,1983-03-23,875000
Gaëtan Bong,1988-04-25,2400000
Eldin Jakupovic,1984-10-02,1800000
Dominik Kaiser,1988-09-16,3100000
Cláudio Pires de Morais Ramos,1991-11-16,3000000
Filipe Miguel Neves Ferreira,1990-09-09,3000000
Connor Wickham,1993-03-31,4099999
Ante Rebic,1993-09-21,4200000
Ebenezer Ofori,1995-07-01,4500000
Davide Di Gennaro,1988-06-16,3000000
Marco João Costa Baixinho,1989-07-11,2900000
Nahuel Leiva,1996-11-22,4800000
Rafael Henrique Assis Cardoso,1990-10-31,3100000
Iñigo Córdoba Kerejeta,1997-03-13,5000000
José Filipe da Silva Moreira,1982-03-20,725000
Kevin Rodrigues,1994-03-05,3700000
Bryan Cristante,1995-03-03,4900000
José Edgar Andrade da Costa,1987-04-14,2900000
Denis Zakaria,1996-11-20,7000000
Pawec Olkowski,1990-02-13,2900000
Rafael Garcia Tonioli Defendi,1983-12-22,1600000
Davie Selke,1995-01-20,5000000
Hélder Tiago Pinto Moura Guedes,1987-05-07,3000000
Douglas Pereira dos Santos,1990-08-06,2600000
Zakaria Bakkali,1996-01-26,4400000
Vasco Regini,1990-09-09,3000000
Juan Torres Ruiz,1989-11-26,3000000
Adrian Mariappa,1986-10-03,2200000
Andreas Luthe,1987-03-10,2000000
Bakary Sako,1988-04-26,3000000
Iván López Mendoza,1993-08-23,3700000
Pablo Maffeo Becerra,1997-07-12,5000000
Eber Henrique Ferreira de Bessa,1992-03-21,3800000
Bruno Petkovic,1994-09-16,4600000
Dean Marney,1984-01-31,1800000
Mijat Gacinovic,1995-02-08,4300000
Kevin Lasagna,1992-08-10,4099999
Vagner da Silva,1986-06-06,1900000
Maurides Roque Junior,1994-03-10,4300000
Cristiano Biraghi,1992-09-01,3500000
Hernán Santana Trujillo,1990-08-26,3600000
Mame Thiam,1992-10-09,4099999
Ager Aketxe Barrutia,1993-12-30,4300000
Jean-Kévin Augustin,1997-06-16,4700000
Jan Morávek,1989-11-01,3500000
Thilo Kehrer,1996-09-21,4900000
Christian Günter,1993-02-28,3300000
Rodrigo Hernández Cascante,1996-06-22,4600000
Phil Bardsley,1985-06-28,1700000
Nahki Wells,1990-06-01,3600000
Tom Starke,1981-03-18,425000
Bartosz Kapustka,1996-12-23,5500000
Fabian Giefer,1990-05-17,2500000
Stefan Šimic,1995-01-20,3900000
Rob Holding,1995-09-20,5500000
Donis Avdijaj,1996-08-25,4600000
João Carlos Vilaça Teixeira,1993-01-18,4300000
Amilton Minervino da Silva,1989-08-12,3300000
Nuno Miguel Jerónimo Sequeira,1990-08-19,2600000
Manuel Gulde,1991-02-12,3100000
Florent Hadergjonaj,1994-07-31,3700000
Alfonso Pedraza Sag,1996-04-09,4300000
Karim Onisiwo,1992-03-17,3900000
Pascal Stenzel,1996-03-20,3500000
Antonio Barragán Fernández,1987-06-12,2200000
Andy King,1988-10-29,3100000
Rafael Furlan Soares,1994-09-20,3300000
Hernán Toledo,1996-01-17,4800000
Nicolas Höfler,1990-03-09,2600000
Gonçalo Jardim Brandão,1986-10-09,2300000
Przemyscaw Tytoc,1987-01-04,2000000
João António Antunes Carvalho,1997-03-09,5500000
Ignacio Vidal Miralles,1995-01-24,3600000
Ángel Luís Rodríguez Díaz,1987-04-26,3000000
Carlos Martín Vigaray,1994-09-07,3600000
Samuel Souprayen,1989-02-18,2500000
Jordon Ibe,1995-12-08,4600000
Judilson Mamadu Tuncara Gomes,1991-09-29,3200000
Tiago Henrique Damil Gomes,1986-07-29,2200000
Oleksandr Zinchenko,1996-12-15,5000000
Jan-Ingwer Callsen-Bracker,1984-09-23,1800000
Panagiotis Retsos,1998-08-09,4900000
Luca Ceppitelli,1989-08-11,3000000
Ricardo Miguel Moreira Costa,1981-05-16,425000
Tomer Hemed,1987-05-02,3000000
Izet Hajrovic,1991-08-04,3700000
Antonín Barák,1994-12-03,5000000
Tiago Rafael Maia Silva,1993-06-02,4099999
Isaac Cofie,1991-09-20,3800000
Nicolas Frey,1984-03-06,1200000
Antonio Caracciolo,1990-06-30,2300000
Lucas E. Santana de Oliveira,1995-05-06,3500000
Uwe Hünemeier,1986-01-09,1600000
Gideon Jung,1994-09-12,3200000
Francisco José Molinero Calderón,1985-07-26,1600000
Iver Fossum,1996-07-15,3300000
Gerard Valentín Sancho,1993-07-28,2800000
Evanildo Fernandes Gomes,1986-05-01,2100000
Pedro Nuno Fernandes Ferreira,1995-01-13,3600000
Kevin Bonifazi,1996-05-19,3600000
Christoph Janker,1985-02-14,1400000
Steve Sidwell,1982-12-14,1200000
Yussif Raman Chibsah,1993-03-10,3300000
Adam Marušic,1992-10-17,2600000
Elvis Manuel Monteiro Macedo,1985-07-27,2000000
Christian Puggioni,1981-01-17,325000
Enzo Fernández,1995-03-24,3300000
Isaac Hayden,1995-03-22,3000000
Lewis Cook,1997-02-03,4600000
Pedro Miguel Pereira Silva,1988-08-31,2400000
Leandro Cabrera,1991-09-06,2700000
Danny Williams,1989-03-08,2400000
Uffe Bech,1993-01-13,3100000
José Lionn Barbosa de Lucena,1989-01-29,1900000
André Filipe Carneiro Leal,1995-08-06,3700000
Massimo Coda,1988-11-10,2400000
Alberto Grassi,1995-03-07,3600000
Julián Speroni,1979-05-18,160000
Yassine Bounou,1991-04-05,2100000
Paul Dummett,1991-09-26,2400000
Florian Hübner,1991-03-01,2400000
Felipe Trevizan Martins,1987-05-15,1800000
Luis Fariña,1991-04-20,2900000
Bruno Zuculini,1993-04-02,3200000
Daniele Dessena,1987-05-10,2200000
João Diogo Gomes de Freitas,1988-02-28,1800000
José Mauri,1996-05-16,3300000
Dong Won Ji,1991-05-28,3000000
William de Asevedo Furtado,1995-04-03,3000000
Oier Olazábal Paredes,1989-09-14,1800000
Cenk Gönen,1988-02-21,1800000
Eduardo José Borges Machado,1990-04-26,2000000
Álvaro José Jiménez Guerrero,1995-05-19,3300000
João Rafael Brito Teixeira,1994-02-06,3200000
Amir Abrashi,1990-03-27,2000000
Stanislav Lobotka,1994-11-25,3600000
Maximilian Eggestein,1996-12-08,3800000
João Miguel Macedo da Silva,1995-04-07,2300000
Vanderley Dias Marinho,1987-12-29,2400000
Kenan Kodro,1993-08-19,3400000
Pasquale Schiattarella,1987-05-30,2200000
Miiko Albornoz,1990-11-30,2300000
Yannick dos Santos Djaló,1986-05-05,2100000
Fabio Coltorti,1980-12-03,325000
Justin Hoogma,1998-06-11,4000000
Kevin Akpoguma,1995-04-19,3300000
Yann Karamoh,1998-07-08,4900000
Liam Rosenior,1984-07-09,1300000
Anastasios Donis,1996-08-29,4099999
Óscar Barreto,1993-04-28,3200000
Luca Mora,1988-05-10,2300000
Bruno Alexandre Marques Pereirinha,1988-03-02,1800000
Arnold Issoko,1992-04-06,2400000
Kasey Palmer,1996-11-09,3800000
Amine Harit,1997-06-18,4200000
Scott Malone,1991-03-25,2300000
Takuma Asano,1994-11-10,3500000
Slobodan Medojevic,1990-11-20,2500000
Marko Grujic,1996-04-13,5000000
Borja Valle Balonga,1992-07-09,3000000
Christian Rivera Hernández,1997-07-09,4600000
Marc Navarro Ceciliano,1995-07-02,3200000
Dayot Upamecano,1998-10-27,4400000
João Carlos Fonseca Silva,1989-08-30,2000000
André Campos Moreira,1995-12-02,2600000
Francisco Aday Benítez Caraballo,1987-12-16,1800000
Aleksandar Ignjovski,1991-01-27,2300000
Sebastián Rincón,1994-01-14,3300000
Leonardo Ruíz,1996-04-18,3900000
André Filipe Ribeiro Leão,1985-05-20,1400000
Danny da Costa,1993-07-13,2600000
Hans Hateboer,1994-01-09,2600000
Marcus Rohdén,1991-05-11,2500000
Thomas Kessler,1986-01-20,1400000
Rafik Halliche,1986-09-02,1800000
Ihlas Bebou,1994-04-23,3200000
Tyrone Mings,1993-03-13,2800000
Rúben Miguel Santos Fernandes,1986-05-06,1600000
João Pedro Reis Amaral,1991-09-07,2800000
Aleandro Rosi,1987-05-17,1700000
Alexander Hack,1993-09-08,3200000
Jack Stephens,1994-01-27,3000000
Luis Otavio Bonilha de Oliveira,1992-02-17,2900000
Valentino Lazaro,1996-03-24,3700000
Marco Terrazzino,1991-04-15,2800000
Achraf Hakimi,1998-11-04,3000000
Pietro Iemmello,1992-03-06,3000000
Walter Montoya,1993-07-21,3200000
Federico Valverde,1998-07-22,4800000
Bartcomiej Drcgowski,1997-08-19,4200000
Héctor Hernández Ortega,1991-05-23,2400000
João Paulo Dias Fernandes,1992-11-09,3100000
Bakary Saré,1990-04-05,2300000
Javier Ontiveros Parra,1997-09-09,4400000
Luca Antei,1992-04-19,2500000
Valerio Verre,1994-01-11,3400000
Chung-Yong Lee,1988-07-02,2400000
Jubal Rocha Mendes Junior,1993-08-29,2800000
Rodrigo Defendi,1986-06-16,1600000
Vítor Bruno Ramos Gonçalves,1990-01-13,2000000
Benno Schmitz,1994-11-17,2500000
Joel Castro Pereira,1996-06-28,3700000
Cuco Martina,1989-09-25,2000000
Luís Miguel Lopes Mendes,1987-04-09,1700000
Leocísio Júlio Sami,1988-12-18,2400000
Nereo Champagne,1985-01-20,1400000
Hichem Belkaroui,1990-08-24,2400000
Isaiah Brown,1997-01-07,3800000
Fabio Pisacane,1986-01-28,1600000
Lazar Rosic,1993-06-29,2800000
Rob Elliot,1986-04-30,1400000
Noah Joel Sarenren Bazee,1996-08-21,3200000
Dominic Solanke,1997-09-14,3800000
Gabriel Airton de Souza,1996-03-29,2600000
Jacob Murphy,1995-02-24,2700000
Carlos Filipe Fonseca Chaby,1994-01-22,2500000
Enric Saborit Teixidor,1992-04-27,2000000
Farid Boulaya,1993-02-25,2400000
Pedro Miguel Cunha Sá,1993-12-01,2100000
Mario Sampirisi,1992-10-31,2000000
Ádám Bogdán,1987-09-27,1200000
Johan Mojica,1992-08-21,2300000
Igor Zubeldia Elorza,1997-03-30,2800000
Jon Flanagan,1993-01-01,2000000
Jon Bautista Orgilles,1995-07-03,2800000
Nikola Milenkovic,1997-10-12,2600000
Loïck Landre,1992-05-05,2000000
Jorge Fernando Barbosa Intima,1995-09-21,3100000
Alfa Semedo Esteves,1997-08-30,2700000
Daichi Kamada,1996-08-05,2900000
João Miguel Ribeiro Vigário,1995-11-20,2100000
Rani Khedira,1994-01-27,2000000
Charlison Benschop,1989-08-21,1900000
Sam Baldock,1989-03-15,1800000
Bruno Andrade Toledo Nascimento,1991-05-30,1800000
Alin Tocca,1992-03-14,2100000
Jherson Vergara,1994-05-26,2500000
Borja Lasso De La Vega,1994-01-01,2600000
Federico Mattiello,1995-07-14,2500000
Rodrigo Cunha Pereira de Pinho,1991-05-30,2200000
Karl Darlow,1990-10-08,1600000
Daniele Verde,1996-06-20,2900000
Andrea Seculin,1990-07-14,1600000
Emiliano Martinez,1992-09-02,1800000
Pierluigi Gollini,1995-03-18,2000000
Danny Blum,1991-01-07,2200000
Michael Hefele,1990-09-01,1800000
Andrey Galabinov,1988-11-13,1800000
Luke Garbutt,1993-05-21,2100000
Nick Pope,1992-04-19,1800000
Rui Filipe Caetano Moura,1993-03-01,2000000
Nicolò Cherubin,1986-12-02,1300000
Marco D'Alessandro,1991-02-17,2100000
Victor Andrade Santos,1995-09-30,2900000
Emre Mor,1997-07-24,3800000
Adrian Stoian,1991-02-11,1900000
Joe Gomez,1997-05-23,3100000
Dakonam Djené,1991-12-31,1900000
Yazalde Gomes Pinto,1988-09-10,1800000
Lorenzo Venuti,1995-04-12,2500000
Rui Pedro da Silva e Sousa,1998-03-20,3800000
Maximiliano Olivera,1992-03-05,2000000
Manuel Jesús Vázquez Florido,1991-01-25,2200000
Konrad Laimer,1997-05-27,2800000
Oliver Burke,1997-04-07,3900000
Ben Chilwell,1996-12-21,2800000
Kevin Long,1990-08-18,1800000
António Filipe Norinho de Carvalho,1985-04-14,1000000
Luís Carlos Ramos Martins,1992-06-10,1900000
Francisco José Villalba Rodrigo,1998-05-11,2800000
Nicolas Viola,1989-10-12,1800000
Chadrac Akolo,1995-04-01,3200000
Nicola Murru,1994-12-16,2100000
Franco Zuculini,1990-09-05,1900000
Willyan Da Silva Barbosa,1994-02-17,2400000
Iván Alejo Peralta,1995-02-10,2500000
Julian Schuster,1985-04-15,1000000
Leonardo Capezzi,1995-03-28,2700000
Vasco André Moreira da Rocha,1989-01-29,1800000
Bartosz Salamon,1991-05-01,1800000
Vincent Sasso,1991-02-16,1800000
Sergio Mora Sánchez,1979-08-30,240000
Danny Ward,1993-06-22,2000000
Davide Biondini,1983-01-24,875000
Paulo Gazzaniga,1992-01-02,1700000
Hugo André Rodrigues Seco,1988-06-17,1700000
Ernest Ohemeng,1996-01-17,2800000
Nélson Macedo Monte,1995-07-30,2100000
Óscar Melendo Jiménez,1997-08-23,3000000
Ignacio Gil,1995-09-09,2600000
David Texeira,1991-02-27,2200000
Ibrahima Mbaye,1994-11-19,2200000
Igor Bubnjic,1992-07-17,2000000
Adel Taarabt,1989-05-24,1800000
Diogo Filipe Guerreiro Viana,1990-02-22,1900000
Antonio Ramírez Martínez,1986-11-23,1100000
Saša Lukic,1996-08-13,2400000
Connor Goldson,1992-12-18,2100000
Tiago Manuel Oliveira Mesquita,1990-11-23,1800000
Gevorg Ghazaryan,1988-04-05,1700000
Gerard Gumbau Garriga,1994-12-18,2400000
Ruben Loftus-Cheek,1996-01-23,3900000
Adrián Ortolá Vaño,1993-08-20,2000000
Rafael Navarro Mazuelos,1994-02-23,2300000
Pedro Manuel da Silva Moreira,1989-03-15,1800000
Bogdan Lobonc,1978-01-18,120000
Filip Manojlovic,1996-04-25,2100000
Ante Budimir,1991-07-22,2200000
Florin Gardoc,1988-10-29,1400000
Mariusz Stcpicski,1995-05-12,2500000
Assane Gnoukouri,1996-09-28,2800000
Allano Brendon de Souza Lima,1995-04-24,2600000
Alberto Brignoli,1991-08-19,1500000
Samuel Bastien,1996-09-26,2900000
Ricardo Jorge Rodrigues Pessoa,1982-02-05,375000
Julian Pollersbeck,1994-08-16,2200000
João Carlos Reis Graça,1989-07-02,1500000
Jay Fulton,1994-04-26,2700000
Claud Adjapong,1998-05-06,2500000
